Timestamp,val,discharge_Chilled_Water_Cool_Valve_Cmd_AHU_01_B1,discharge_Fan_Vfd_Speed_Sensor_AHU_01_B1
2023-04-18T14:30:00+04:00 Dubai,15.48306901831376°C,38.71701852898849%,50.83769366615697%
2023-04-18T14:35:00+04:00 Dubai,15.480137356540613°C,38.55900111951326%,50.72612989994518%
2023-04-18T14:40:00+04:00 Dubai,15.477205694767466°C,38.400983710038034%,50.61456613373338%
2023-04-18T14:45:00+04:00 Dubai,15.474274032994321°C,38.242966300562806%,50.50300236752159%
2023-04-18T14:50:00+04:00 Dubai,15.471342371221175°C,38.084948891087585%,50.391438601309794%
2023-04-18T14:55:00+04:00 Dubai,15.468410709448028°C,37.92693148161236%,50.279874835098%
2023-04-18T15:00:00+04:00 Dubai,15.465479047674881°C,37.76891407213713%,50.168311068886204%
2023-04-18T15:05:00+04:00 Dubai,15.462547385901736°C,37.6108966626619%,50.05674730267441%
2023-04-18T15:10:00+04:00 Dubai,15.45961572412859°C,37.45287925318668%,49.945183536462615%
2023-04-18T15:15:00+04:00 Dubai,15.456684062355443°C,37.29486184371145%,49.83361977025082%
2023-04-18T15:20:00+04:00 Dubai,15.453752400582296°C,37.136844434236224%,49.722056004039025%
2023-04-18T15:25:00+04:00 Dubai,15.450820738809151°C,36.978827024761%,49.61049223782723%
2023-04-18T15:30:00+04:00 Dubai,15.447889077036004°C,36.820809615285775%,49.49892847161544%
2023-04-18T15:35:00+04:00 Dubai,15.444957415262857°C,36.66279220581055%,49.38736470540365%
2023-04-18T15:40:00+04:00 Dubai,15.442025753489713°C,36.50477479633532%,49.27580093919185%
2023-04-18T15:45:00+04:00 Dubai,15.439094091716566°C,36.3467573868601%,49.16423717298006%
2023-04-18T15:50:00+04:00 Dubai,15.436162429943419°C,36.18873997738487%,49.052673406768264%
2023-04-18T15:55:00+04:00 Dubai,15.433230768170272°C,36.03072256790964%,48.94110964055647%
2023-04-18T16:00:00+04:00 Dubai,15.430299106397127°C,35.872705158434414%,48.829545874344674%
2023-04-18T16:05:00+04:00 Dubai,15.42736744462398°C,35.71468774895919%,48.71798210813288%
2023-04-18T16:10:00+04:00 Dubai,15.424435782850834°C,35.556670339483965%,48.606418341921085%
2023-04-18T16:15:00+04:00 Dubai,15.421504121077689°C,35.39865293000874%,48.49485457570929%
2023-04-18T16:20:00+04:00 Dubai,15.418572459304542°C,35.24063552053351%,48.383290809497495%
2023-04-18T16:25:00+04:00 Dubai,15.415640797531395°C,35.08261811105829%,48.27172704328571%
2023-04-18T16:30:00+04:00 Dubai,15.412709135758249°C,34.92460070158306%,48.16016327707391%
2023-04-18T16:35:00+04:00 Dubai,15.409777473985104°C,34.76658329210783%,48.04859951086212%
2023-04-18T16:40:00+04:00 Dubai,15.406845812211957°C,34.608565882632604%,47.93703574465032%
2023-04-18T16:45:00+04:00 Dubai,15.40391415043881°C,34.45054847315738%,47.82547197843853%
2023-04-18T16:50:00+04:00 Dubai,15.400982488665665°C,34.292531063682155%,47.713908212226734%
2023-04-18T16:55:00+04:00 Dubai,15.398050826892518°C,34.13451365420693%,47.60234444601494%
2023-04-18T17:00:00+04:00 Dubai,15.395119165119372°C,33.976496244731706%,47.490780679803144%
2023-04-18T17:05:00+04:00 Dubai,15.392187503346225°C,33.81847883525648%,47.37921691359135%
2023-04-18T17:10:00+04:00 Dubai,15.38925584157308°C,33.66046142578125%,47.267653147379555%
2023-04-18T17:15:00+04:00 Dubai,15.386324179799933°C,33.50244401630602%,47.15608938116776%
2023-04-18T17:20:00+04:00 Dubai,15.383392518026787°C,33.3444266068308%,47.04452561495597%
2023-04-18T17:25:00+04:00 Dubai,15.380460856253642°C,33.18640919735557%,46.93296184874417%
2023-04-18T17:30:00+04:00 Dubai,15.377529194480495°C,33.028391787880345%,46.82139808253238%
2023-04-18T17:35:00+04:00 Dubai,15.374597532707348°C,32.87037437840512%,46.70983431632059%
2023-04-18T17:40:00+04:00 Dubai,15.371665870934201°C,32.712356968929896%,46.59827055010879%
2023-04-18T17:45:00+04:00 Dubai,15.368734209161056°C,32.55433955945467%,46.486706783897%
2023-04-18T17:50:00+04:00 Dubai,15.36580254738791°C,32.39632214997944%,46.375143017685204%
2023-04-18T17:55:00+04:00 Dubai,15.362870885614763°C,32.23830474050421%,46.26357925147341%
2023-04-18T18:00:00+04:00 Dubai,15.359939223841616°C,32.08028733102899%,46.152015485261614%
2023-04-18T18:05:00+04:00 Dubai,15.357007562068471°C,31.922269921553763%,46.04045171904982%
2023-04-18T18:10:00+04:00 Dubai,15.354075900295324°C,31.764252512078535%,45.928887952838025%
2023-04-18T18:15:00+04:00 Dubai,15.351144238522178°C,31.60623510260331%,45.81732418662623%
2023-04-18T18:20:00+04:00 Dubai,15.348212576749033°C,31.448217693128086%,45.705760420414435%
2023-04-18T18:25:00+04:00 Dubai,15.345280914975886°C,31.290200283652858%,45.59419665420265%
2023-04-18T18:30:00+04:00 Dubai,15.34234925320274°C,31.13218287417763%,45.48263288799085%
2023-04-18T18:35:00+04:00 Dubai,15.339417591429592°C,30.974165464702406%,45.37106912177906%
2023-04-18T18:40:00+04:00 Dubai,15.336485929656448°C,30.81614805522718%,45.25950535556726%
2023-04-18T18:45:00+04:00 Dubai,15.3335542678833°C,30.658130645751953%,45.14794158935547%
2023-04-18T18:50:00+04:00 Dubai,15.3335542678833°C,28.32835578918457%,44.766963958740234%
2023-04-18T18:55:00+04:00 Dubai,15.338095664978027°C,27.130130767822266%,44.6700553894043%
2023-04-18T19:00:00+04:00 Dubai,15.487972259521484°C,28.489151000976562%,44.715606689453125%
2023-04-18T19:05:00+04:00 Dubai,15.487972259521484°C,28.489151000976562%,45.86077880859375%
2023-04-18T19:10:00+04:00 Dubai,15.487972259521484°C,28.489151000976562%,46.30297088623047%
2023-04-18T19:15:00+04:00 Dubai,15.487972259521484°C,28.489151000976562%,46.0675048828125%
2023-04-18T19:20:00+04:00 Dubai,15.487972259521484°C,28.489151000976562%,46.127132415771484%
2023-04-18T19:25:00+04:00 Dubai,15.487972259521484°C,28.489151000976562%,46.05889129638672%
2023-04-18T19:30:00+04:00 Dubai,15.487972259521484°C,28.489151000976562%,46.0614013671875%
2023-04-18T19:35:00+04:00 Dubai,15.487972259521484°C,28.489151000976562%,45.655738830566406%
2023-04-18T19:40:00+04:00 Dubai,15.487972259521484°C,28.489151000976562%,46.132102966308594%
2023-04-18T19:45:00+04:00 Dubai,15.487972259521484°C,28.489151000976562%,45.87675094604492%
2023-04-18T19:50:00+04:00 Dubai,15.638019561767578°C,28.489151000976562%,46.426612854003906%
2023-04-18T19:55:00+04:00 Dubai,15.638019561767578°C,28.489151000976562%,46.02775192260742%
2023-04-18T20:00:00+04:00 Dubai,15.638019561767578°C,28.489151000976562%,46.03885269165039%
2023-04-18T20:05:00+04:00 Dubai,15.638019561767578°C,28.489151000976562%,45.800331115722656%
2023-04-18T20:10:00+04:00 Dubai,15.638019561767578°C,28.489151000976562%,46.0634651184082%
2023-04-18T20:15:00+04:00 Dubai,15.638019561767578°C,28.489151000976562%,45.66493225097656%
2023-04-18T20:20:00+04:00 Dubai,15.638019561767578°C,28.489151000976562%,46.095611572265625%
2023-04-18T20:25:00+04:00 Dubai,15.638019561767578°C,28.489151000976562%,45.665618896484375%
2023-04-18T20:30:00+04:00 Dubai,15.638019561767578°C,28.489151000976562%,46.07286071777344%
2023-04-18T20:35:00+04:00 Dubai,15.638019561767578°C,28.489151000976562%,45.671573638916016%
2023-04-18T20:40:00+04:00 Dubai,15.638019561767578°C,28.489151000976562%,45.680931091308594%
2023-04-18T20:45:00+04:00 Dubai,15.638019561767578°C,28.489151000976562%,45.657981872558594%
2023-04-18T20:50:00+04:00 Dubai,15.638019561767578°C,28.489151000976562%,45.70875930786133%
2023-04-18T20:55:00+04:00 Dubai,15.638019561767578°C,28.489151000976562%,45.69451141357422%
2023-04-18T21:00:00+04:00 Dubai,15.638019561767578°C,28.489151000976562%,45.68987274169922%
2023-04-18T21:05:00+04:00 Dubai,15.638019561767578°C,28.489151000976562%,45.69472885131836%
2023-04-18T21:10:00+04:00 Dubai,15.638019561767578°C,28.489151000976562%,45.660072326660156%
2023-04-18T21:15:00+04:00 Dubai,15.638019561767578°C,28.489151000976562%,45.657188415527344%
2023-04-18T21:20:00+04:00 Dubai,15.786775588989258°C,28.489151000976562%,45.6638298034668%
2023-04-18T21:25:00+04:00 Dubai,15.786775588989258°C,28.489151000976562%,45.686370849609375%
2023-04-18T21:30:00+04:00 Dubai,15.786775588989258°C,28.489151000976562%,45.679500579833984%
2023-04-18T21:35:00+04:00 Dubai,15.786775588989258°C,28.489151000976562%,45.70561981201172%
2023-04-18T21:40:00+04:00 Dubai,15.786775588989258°C,28.489151000976562%,45.54583740234375%
2023-04-18T21:45:00+04:00 Dubai,15.786775588989258°C,28.489151000976562%,45.544124603271484%
2023-04-18T21:50:00+04:00 Dubai,15.786775588989258°C,28.489151000976562%,45.2904167175293%
2023-04-18T21:55:00+04:00 Dubai,15.786775588989258°C,28.489151000976562%,45.60746765136719%
2023-04-18T22:00:00+04:00 Dubai,15.786775588989258°C,28.489151000976562%,45.25885772705078%
2023-04-18T22:05:00+04:00 Dubai,15.786775588989258°C,28.489151000976562%,45.71046447753906%
2023-04-18T22:10:00+04:00 Dubai,15.786775588989258°C,28.489151000976562%,45.4486198425293%
2023-04-18T22:15:00+04:00 Dubai,15.786775588989258°C,28.489151000976562%,45.637393951416016%
2023-04-18T22:20:00+04:00 Dubai,15.786775588989258°C,28.489151000976562%,45.68359375%
2023-04-18T22:25:00+04:00 Dubai,15.786775588989258°C,28.489151000976562%,45.669960021972656%
2023-04-18T22:30:00+04:00 Dubai,15.786775588989258°C,28.489151000976562%,45.69835662841797%
2023-04-18T22:35:00+04:00 Dubai,15.786775588989258°C,28.489151000976562%,45.66121292114258%
2023-04-18T22:40:00+04:00 Dubai,15.786775588989258°C,28.489151000976562%,45.42489242553711%
2023-04-18T22:45:00+04:00 Dubai,15.786775588989258°C,28.489151000976562%,45.30037307739258%
2023-04-18T22:50:00+04:00 Dubai,15.786775588989258°C,28.489151000976562%,45.52284240722656%
2023-04-18T22:55:00+04:00 Dubai,15.786775588989258°C,28.489151000976562%,45.2418327331543%
2023-04-18T23:00:00+04:00 Dubai,15.786775588989258°C,28.489151000976562%,45.54167938232422%
2023-04-18T23:05:00+04:00 Dubai,15.786775588989258°C,28.489151000976562%,45.232879638671875%
2023-04-18T23:10:00+04:00 Dubai,15.786775588989258°C,28.489151000976562%,45.6581916809082%
2023-04-18T23:15:00+04:00 Dubai,15.786775588989258°C,28.489151000976562%,45.232173919677734%
2023-04-18T23:20:00+04:00 Dubai,15.786775588989258°C,28.489151000976562%,45.638938903808594%
2023-04-18T23:25:00+04:00 Dubai,15.786775588989258°C,28.489151000976562%,45.27680587768555%
2023-04-18T23:30:00+04:00 Dubai,15.786775588989258°C,28.489151000976562%,45.33643341064453%
2023-04-18T23:35:00+04:00 Dubai,15.786775588989258°C,28.489151000976562%,45.534236907958984%
2023-04-18T23:40:00+04:00 Dubai,15.63775634765625°C,28.489151000976562%,45.23457336425781%
2023-04-18T23:45:00+04:00 Dubai,15.63775634765625°C,28.489151000976562%,45.61880111694336%
2023-04-18T23:50:00+04:00 Dubai,15.63775634765625°C,28.489151000976562%,45.23884963989258%
2023-04-18T23:55:00+04:00 Dubai,15.63775634765625°C,28.489151000976562%,45.38240432739258%
2023-04-19T00:00:00+04:00 Dubai,17.28216552734375°C,0%,45.2391242980957%
2023-04-19T00:05:00+04:00 Dubai,18.368518829345703°C,0%,45.71585464477539%
2023-04-19T00:10:00+04:00 Dubai,17.035287857055664°C,23.567529678344727%,45.69183349609375%
2023-04-19T00:15:00+04:00 Dubai,16.570743560791016°C,18.552396774291992%,45.691627502441406%
2023-04-19T00:20:00+04:00 Dubai,16.421436309814453°C,18.552396774291992%,45.686729431152344%
2023-04-19T00:25:00+04:00 Dubai,16.421436309814453°C,18.552396774291992%,45.68574142456055%
2023-04-19T00:30:00+04:00 Dubai,16.27256202697754°C,18.552396774291992%,45.6942024230957%
2023-04-19T00:35:00+04:00 Dubai,16.27256202697754°C,18.552396774291992%,45.67394256591797%
2023-04-19T00:40:00+04:00 Dubai,16.27256202697754°C,18.552396774291992%,45.70166778564453%
2023-04-19T00:45:00+04:00 Dubai,16.27256202697754°C,18.552396774291992%,45.68015670776367%
2023-04-19T00:50:00+04:00 Dubai,16.27256202697754°C,18.552396774291992%,45.68885803222656%
2023-04-19T00:55:00+04:00 Dubai,16.123703002929688°C,18.552396774291992%,45.692718505859375%
2023-04-19T01:00:00+04:00 Dubai,16.123703002929688°C,18.552396774291992%,45.73762130737305%
2023-04-19T01:05:00+04:00 Dubai,16.123703002929688°C,18.552396774291992%,45.6845703125%
2023-04-19T01:10:00+04:00 Dubai,16.123703002929688°C,18.552396774291992%,45.68476104736328%
2023-04-19T01:15:00+04:00 Dubai,16.123703002929688°C,18.552396774291992%,45.69354248046875%
2023-04-19T01:20:00+04:00 Dubai,16.123703002929688°C,18.552396774291992%,45.68613052368164%
2023-04-19T01:25:00+04:00 Dubai,16.123703002929688°C,18.552396774291992%,45.6363525390625%
2023-04-19T01:30:00+04:00 Dubai,16.123703002929688°C,18.552396774291992%,45.67955780029297%
2023-04-19T01:35:00+04:00 Dubai,16.123703002929688°C,18.552396774291992%,45.53765869140625%
2023-04-19T01:40:00+04:00 Dubai,16.123703002929688°C,18.552396774291992%,45.52842712402344%
2023-04-19T01:45:00+04:00 Dubai,16.123703002929688°C,18.552396774291992%,45.4472770690918%
2023-04-19T01:50:00+04:00 Dubai,16.123703002929688°C,18.552396774291992%,45.50447082519531%
2023-04-19T01:55:00+04:00 Dubai,16.123703002929688°C,18.552396774291992%,45.25603485107422%
2023-04-19T02:00:00+04:00 Dubai,16.123703002929688°C,18.552396774291992%,45.55122756958008%
2023-04-19T02:05:00+04:00 Dubai,16.123703002929688°C,18.552396774291992%,45.24067306518555%
2023-04-19T02:10:00+04:00 Dubai,16.123703002929688°C,18.552396774291992%,45.51655197143555%
2023-04-19T02:15:00+04:00 Dubai,16.123703002929688°C,18.552396774291992%,45.243167877197266%
2023-04-19T02:20:00+04:00 Dubai,16.123703002929688°C,18.552396774291992%,45.69139862060547%
2023-04-19T02:25:00+04:00 Dubai,16.123703002929688°C,18.552396774291992%,45.48593521118164%
2023-04-19T02:30:00+04:00 Dubai,16.123703002929688°C,18.552396774291992%,45.65077209472656%
2023-04-19T02:35:00+04:00 Dubai,16.123703002929688°C,18.552396774291992%,45.32328796386719%
2023-04-19T02:40:00+04:00 Dubai,16.123703002929688°C,18.552396774291992%,45.61402130126953%
2023-04-19T02:45:00+04:00 Dubai,16.123703002929688°C,18.552396774291992%,45.49011993408203%
2023-04-19T02:50:00+04:00 Dubai,16.123703002929688°C,18.552396774291992%,45.248435974121094%
2023-04-19T02:55:00+04:00 Dubai,16.123703002929688°C,18.552396774291992%,45.366233825683594%
2023-04-19T03:00:00+04:00 Dubai,16.123703002929688°C,18.552396774291992%,45.55868911743164%
2023-04-19T03:05:00+04:00 Dubai,16.123703002929688°C,18.552396774291992%,45.45050048828125%
2023-04-19T03:10:00+04:00 Dubai,16.123703002929688°C,18.552396774291992%,45.69709014892578%
2023-04-19T03:15:00+04:00 Dubai,16.123703002929688°C,18.552396774291992%,45.66730499267578%
2023-04-19T03:20:00+04:00 Dubai,16.123703002929688°C,18.552396774291992%,45.988590240478516%
2023-04-19T03:25:00+04:00 Dubai,16.123703002929688°C,18.552396774291992%,45.852569580078125%
2023-04-19T03:30:00+04:00 Dubai,16.123703002929688°C,18.552396774291992%,46.25969314575195%
2023-04-19T03:35:00+04:00 Dubai,16.123703002929688°C,18.552396774291992%,46.49095153808594%
2023-04-19T03:40:00+04:00 Dubai,16.123703002929688°C,18.552396774291992%,46.2691764831543%
2023-04-19T03:45:00+04:00 Dubai,16.123703002929688°C,18.552396774291992%,46.13622283935547%
2023-04-19T03:50:00+04:00 Dubai,16.123703002929688°C,18.552396774291992%,45.65424728393555%
2023-04-19T03:55:00+04:00 Dubai,16.123703002929688°C,18.552396774291992%,45.670127868652344%
2023-04-19T04:00:00+04:00 Dubai,15.974039077758789°C,18.552396774291992%,45.2444953918457%
2023-04-19T04:05:00+04:00 Dubai,15.974039077758789°C,18.552396774291992%,45.24226760864258%
2023-04-19T04:10:00+04:00 Dubai,15.974039077758789°C,18.552396774291992%,45.25047302246094%
2023-04-19T04:15:00+04:00 Dubai,15.974039077758789°C,18.552396774291992%,45.247413635253906%
2023-04-19T04:20:00+04:00 Dubai,15.974039077758789°C,18.552396774291992%,45.25129699707031%
2023-04-19T04:25:00+04:00 Dubai,15.974039077758789°C,18.552396774291992%,45.24697494506836%
2023-04-19T04:30:00+04:00 Dubai,15.974039077758789°C,18.552396774291992%,45.25202941894531%
2023-04-19T04:35:00+04:00 Dubai,15.974039077758789°C,18.552396774291992%,45.25190734863281%
2023-04-19T04:40:00+04:00 Dubai,15.974039077758789°C,18.552396774291992%,45.24414825439453%
2023-04-19T04:45:00+04:00 Dubai,15.974039077758789°C,18.552396774291992%,45.252037048339844%
2023-04-19T04:50:00+04:00 Dubai,15.974039077758789°C,18.552396774291992%,45.69937515258789%
2023-04-19T04:55:00+04:00 Dubai,15.974039077758789°C,18.552396774291992%,45.642852783203125%
2023-04-19T05:00:00+04:00 Dubai,15.974039077758789°C,18.552396774291992%,45.71808624267578%
2023-04-19T05:05:00+04:00 Dubai,15.974039077758789°C,18.552396774291992%,45.633975982666016%
2023-04-19T05:10:00+04:00 Dubai,15.974039077758789°C,18.552396774291992%,45.25603485107422%
2023-04-19T05:15:00+04:00 Dubai,15.974039077758789°C,18.552396774291992%,45.25813293457031%
2023-04-19T05:20:00+04:00 Dubai,15.974039077758789°C,18.552396774291992%,45.26051330566406%
2023-04-19T05:25:00+04:00 Dubai,15.974039077758789°C,18.552396774291992%,45.571197509765625%
2023-04-19T05:30:00+04:00 Dubai,15.974039077758789°C,18.552396774291992%,45.48118209838867%
2023-04-19T05:35:00+04:00 Dubai,15.974039077758789°C,18.552396774291992%,45.71367263793945%
2023-04-19T05:40:00+04:00 Dubai,15.974039077758789°C,18.552396774291992%,45.55232620239258%
2023-04-19T05:45:00+04:00 Dubai,15.974039077758789°C,18.552396774291992%,45.72716522216797%
2023-04-19T05:50:00+04:00 Dubai,15.974039077758789°C,18.552396774291992%,45.651641845703125%
2023-04-19T05:55:00+04:00 Dubai,15.974039077758789°C,18.552396774291992%,45.696258544921875%
2023-04-19T06:00:00+04:00 Dubai,15.974039077758789°C,18.552396774291992%,45.64669418334961%
2023-04-19T06:05:00+04:00 Dubai,15.974039077758789°C,18.552396774291992%,45.72989273071289%
2023-04-19T06:10:00+04:00 Dubai,15.974039077758789°C,18.552396774291992%,45.69316101074219%
2023-04-19T06:15:00+04:00 Dubai,15.974039077758789°C,18.552396774291992%,45.684791564941406%
2023-04-19T06:20:00+04:00 Dubai,15.974039077758789°C,18.552396774291992%,46.05035400390625%
2023-04-19T06:25:00+04:00 Dubai,15.974039077758789°C,18.552396774291992%,45.747493743896484%
2023-04-19T06:30:00+04:00 Dubai,15.974039077758789°C,18.552396774291992%,45.68775177001953%
2023-04-19T06:35:00+04:00 Dubai,15.974039077758789°C,18.552396774291992%,45.700313568115234%
2023-04-19T06:40:00+04:00 Dubai,15.974039077758789°C,18.552396774291992%,45.80183029174805%
2023-04-19T06:45:00+04:00 Dubai,15.974039077758789°C,18.552396774291992%,46.392974853515625%
2023-04-19T06:50:00+04:00 Dubai,15.974039077758789°C,18.552396774291992%,46.2354621887207%
2023-04-19T06:55:00+04:00 Dubai,15.974039077758789°C,18.552396774291992%,46.448486328125%
2023-04-19T07:00:00+04:00 Dubai,15.974039077758789°C,18.552396774291992%,46.47920227050781%
2023-04-19T07:05:00+04:00 Dubai,16.123279571533203°C,18.552396774291992%,44.16738510131836%
2023-04-19T07:10:00+04:00 Dubai,16.123279571533203°C,18.552396774291992%,43.84880065917969%
2023-04-19T07:15:00+04:00 Dubai,16.123279571533203°C,18.552396774291992%,43.847145080566406%
2023-04-19T07:20:00+04:00 Dubai,16.272974014282227°C,18.552396774291992%,43.849571228027344%
2023-04-19T07:25:00+04:00 Dubai,16.272974014282227°C,18.552396774291992%,43.874752044677734%
2023-04-19T07:30:00+04:00 Dubai,16.272974014282227°C,18.552396774291992%,44.511104583740234%
2023-04-19T07:35:00+04:00 Dubai,16.272974014282227°C,18.552396774291992%,44.32267761230469%
2023-04-19T07:40:00+04:00 Dubai,16.272974014282227°C,18.552396774291992%,44.81532669067383%
2023-04-19T07:45:00+04:00 Dubai,16.272974014282227°C,18.552396774291992%,44.78532409667969%
2023-04-19T07:50:00+04:00 Dubai,16.422739028930664°C,18.552396774291992%,45.92527770996094%
