Timestamp,val,discharge_Chilled_Water_Cool_Valve_Cmd_AHU_01_B1,discharge_Fan_Vfd_Speed_Sensor_AHU_01_B1
2023-03-08T00:00:00+04:00 Dubai,23.522281646728516°C,0%,57.156280517578125%
2023-03-08T00:05:00+04:00 Dubai,23.522281646728516°C,0%,57.573341369628906%
2023-03-08T00:10:00+04:00 Dubai,23.522281646728516°C,26.049808502197266%,57.2963981628418%
2023-03-08T00:15:00+04:00 Dubai,23.522281646728516°C,25.213882446289062%,57.11900329589844%
2023-03-08T00:20:00+04:00 Dubai,23.522281646728516°C,25.213882446289062%,57.127227783203125%
2023-03-08T00:25:00+04:00 Dubai,23.522281646728516°C,26.221961975097656%,57.1209831237793%
2023-03-08T00:30:00+04:00 Dubai,23.373516082763672°C,27.410293579101562%,57.11968231201172%
2023-03-08T00:35:00+04:00 Dubai,23.373516082763672°C,28.57433319091797%,57.1197395324707%
2023-03-08T00:40:00+04:00 Dubai,23.373516082763672°C,29.578149795532227%,57.12837219238281%
2023-03-08T00:45:00+04:00 Dubai,23.373516082763672°C,30.719440460205078%,57.120933532714844%
2023-03-08T00:50:00+04:00 Dubai,23.373516082763672°C,30.719440460205078%,57.11975860595703%
2023-03-08T00:55:00+04:00 Dubai,23.373516082763672°C,31.79380226135254%,57.12895202636719%
2023-03-08T01:00:00+04:00 Dubai,23.373516082763672°C,31.79380226135254%,57.125762939453125%
2023-03-08T01:05:00+04:00 Dubai,23.373516082763672°C,31.79380226135254%,57.1224479675293%
2023-03-08T01:10:00+04:00 Dubai,23.373516082763672°C,31.79380226135254%,57.11835861206055%
2023-03-08T01:15:00+04:00 Dubai,23.373516082763672°C,31.79380226135254%,57.1173095703125%
2023-03-08T01:20:00+04:00 Dubai,23.373516082763672°C,31.79380226135254%,57.122947692871094%
2023-03-08T01:25:00+04:00 Dubai,23.373516082763672°C,31.79380226135254%,57.10922622680664%
2023-03-08T01:30:00+04:00 Dubai,23.373516082763672°C,31.79380226135254%,57.10808563232422%
2023-03-08T01:35:00+04:00 Dubai,23.373516082763672°C,31.79380226135254%,57.10909652709961%
2023-03-08T01:40:00+04:00 Dubai,23.373516082763672°C,31.79380226135254%,57.11344528198242%
2023-03-08T01:45:00+04:00 Dubai,23.373516082763672°C,31.79380226135254%,57.114601135253906%
2023-03-08T01:50:00+04:00 Dubai,23.373516082763672°C,31.79380226135254%,57.116783142089844%
2023-03-08T01:55:00+04:00 Dubai,23.373516082763672°C,31.79380226135254%,57.116180419921875%
2023-03-08T02:00:00+04:00 Dubai,23.373516082763672°C,31.79380226135254%,57.116722106933594%
2023-03-08T02:05:00+04:00 Dubai,23.373516082763672°C,31.79380226135254%,57.11037826538086%
2023-03-08T02:10:00+04:00 Dubai,23.373516082763672°C,31.79380226135254%,57.1141242980957%
2023-03-08T02:15:00+04:00 Dubai,23.373516082763672°C,31.79380226135254%,57.11371994018555%
2023-03-08T02:20:00+04:00 Dubai,23.373516082763672°C,31.79380226135254%,57.09526443481445%
2023-03-08T02:25:00+04:00 Dubai,23.373516082763672°C,31.79380226135254%,57.107154846191406%
2023-03-08T02:30:00+04:00 Dubai,23.373516082763672°C,31.79380226135254%,57.110347747802734%
2023-03-08T02:35:00+04:00 Dubai,23.373516082763672°C,31.79380226135254%,57.11030960083008%
2023-03-08T02:40:00+04:00 Dubai,23.373516082763672°C,31.79380226135254%,57.105018615722656%
2023-03-08T02:45:00+04:00 Dubai,23.373516082763672°C,31.79380226135254%,57.07762145996094%
2023-03-08T02:50:00+04:00 Dubai,23.373516082763672°C,31.79380226135254%,57.0569953918457%
2023-03-08T02:55:00+04:00 Dubai,23.373516082763672°C,31.79380226135254%,56.98158264160156%
2023-03-08T03:00:00+04:00 Dubai,23.373516082763672°C,31.79380226135254%,56.984317779541016%
2023-03-08T03:05:00+04:00 Dubai,23.373516082763672°C,31.79380226135254%,56.991119384765625%
2023-03-08T03:10:00+04:00 Dubai,23.373516082763672°C,31.79380226135254%,57.04616928100586%
2023-03-08T03:15:00+04:00 Dubai,23.373516082763672°C,31.79380226135254%,57.081024169921875%
2023-03-08T03:20:00+04:00 Dubai,23.373516082763672°C,31.79380226135254%,56.988189697265625%
2023-03-08T03:25:00+04:00 Dubai,23.373516082763672°C,31.79380226135254%,57.024600982666016%
2023-03-08T03:30:00+04:00 Dubai,23.224395751953125°C,31.79380226135254%,56.984066009521484%
2023-03-08T03:35:00+04:00 Dubai,23.224395751953125°C,31.79380226135254%,56.97821044921875%
2023-03-08T03:40:00+04:00 Dubai,23.224395751953125°C,31.79380226135254%,56.97708511352539%
2023-03-08T03:45:00+04:00 Dubai,23.224395751953125°C,31.79380226135254%,56.98622512817383%
2023-03-08T03:50:00+04:00 Dubai,23.224395751953125°C,31.79380226135254%,56.97404479980469%
2023-03-08T03:55:00+04:00 Dubai,23.224395751953125°C,31.79380226135254%,56.97977828979492%
2023-03-08T04:00:00+04:00 Dubai,23.224395751953125°C,31.79380226135254%,56.97954177856445%
2023-03-08T04:05:00+04:00 Dubai,23.224395751953125°C,31.79380226135254%,56.99012756347656%
2023-03-08T04:10:00+04:00 Dubai,23.224395751953125°C,31.79380226135254%,56.98213195800781%
2023-03-08T04:15:00+04:00 Dubai,23.224395751953125°C,31.79380226135254%,56.97797775268555%
2023-03-08T04:20:00+04:00 Dubai,23.224395751953125°C,31.79380226135254%,56.97391128540039%
2023-03-08T04:25:00+04:00 Dubai,23.224395751953125°C,31.79380226135254%,56.97949981689453%
2023-03-08T04:30:00+04:00 Dubai,23.224395751953125°C,31.79380226135254%,57.086456298828125%
2023-03-08T04:35:00+04:00 Dubai,23.224395751953125°C,31.79380226135254%,57.1038703918457%
2023-03-08T04:40:00+04:00 Dubai,23.224395751953125°C,31.79380226135254%,57.0268440246582%
2023-03-08T04:45:00+04:00 Dubai,23.224395751953125°C,31.79380226135254%,57.00798416137695%
2023-03-08T04:50:00+04:00 Dubai,23.224395751953125°C,31.79380226135254%,56.97727966308594%
2023-03-08T04:55:00+04:00 Dubai,23.224395751953125°C,31.79380226135254%,56.97457504272461%
2023-03-08T05:00:00+04:00 Dubai,23.224395751953125°C,31.79380226135254%,56.97369384765625%
2023-03-08T05:05:00+04:00 Dubai,23.224395751953125°C,31.79380226135254%,56.97450637817383%
2023-03-08T05:10:00+04:00 Dubai,23.224395751953125°C,31.79380226135254%,56.97099685668945%
2023-03-08T05:15:00+04:00 Dubai,23.224395751953125°C,31.79380226135254%,57.00390625%
2023-03-08T05:20:00+04:00 Dubai,23.224395751953125°C,31.79380226135254%,57.01219177246094%
2023-03-08T05:25:00+04:00 Dubai,23.224395751953125°C,31.79380226135254%,56.97886276245117%
2023-03-08T05:30:00+04:00 Dubai,23.224395751953125°C,31.79380226135254%,56.98086929321289%
2023-03-08T05:35:00+04:00 Dubai,23.37310028076172°C,31.79380226135254%,56.97903060913086%
2023-03-08T05:40:00+04:00 Dubai,23.37310028076172°C,31.79380226135254%,56.97398376464844%
2023-03-08T05:45:00+04:00 Dubai,23.37310028076172°C,31.79380226135254%,56.97817611694336%
2023-03-08T05:50:00+04:00 Dubai,23.37310028076172°C,31.79380226135254%,56.978782653808594%
2023-03-08T05:55:00+04:00 Dubai,23.523386001586914°C,31.79380226135254%,56.97561264038086%
2023-03-08T06:00:00+04:00 Dubai,23.523386001586914°C,31.79380226135254%,56.983524322509766%
2023-03-08T06:05:00+04:00 Dubai,23.523386001586914°C,31.79380226135254%,56.979522705078125%
2023-03-08T06:10:00+04:00 Dubai,23.523386001586914°C,31.79380226135254%,56.9710693359375%
2023-03-08T06:15:00+04:00 Dubai,23.523386001586914°C,31.79380226135254%,56.967498779296875%
2023-03-08T06:20:00+04:00 Dubai,23.523386001586914°C,31.79380226135254%,56.98162078857422%
2023-03-08T06:25:00+04:00 Dubai,23.523386001586914°C,31.79380226135254%,56.98304748535156%
2023-03-08T06:30:00+04:00 Dubai,23.374847412109375°C,31.79380226135254%,56.9825439453125%
2023-03-08T06:35:00+04:00 Dubai,23.374847412109375°C,31.79380226135254%,56.98222732543945%
2023-03-08T06:40:00+04:00 Dubai,23.374847412109375°C,31.79380226135254%,56.98130798339844%
2023-03-08T06:45:00+04:00 Dubai,23.374847412109375°C,31.79380226135254%,56.97331237792969%
2023-03-08T06:50:00+04:00 Dubai,23.374847412109375°C,31.79380226135254%,56.984561920166016%
2023-03-08T06:55:00+04:00 Dubai,23.374847412109375°C,31.79380226135254%,56.990570068359375%
2023-03-08T07:00:00+04:00 Dubai,23.374847412109375°C,31.79380226135254%,56.98174285888672%
2023-03-08T07:05:00+04:00 Dubai,23.374847412109375°C,31.79380226135254%,56.991371154785156%
2023-03-08T07:10:00+04:00 Dubai,23.374847412109375°C,31.79380226135254%,56.97918701171875%
2023-03-08T07:15:00+04:00 Dubai,23.374847412109375°C,31.79380226135254%,56.99684524536133%
2023-03-08T07:20:00+04:00 Dubai,23.374847412109375°C,31.79380226135254%,56.98032760620117%
2023-03-08T07:25:00+04:00 Dubai,23.374847412109375°C,31.79380226135254%,56.98975372314453%
2023-03-08T07:30:00+04:00 Dubai,23.374847412109375°C,31.79380226135254%,56.98797607421875%
2023-03-08T07:35:00+04:00 Dubai,23.374847412109375°C,31.79380226135254%,56.983917236328125%
2023-03-08T07:40:00+04:00 Dubai,23.374847412109375°C,31.79380226135254%,56.9893798828125%
2023-03-08T07:45:00+04:00 Dubai,23.374847412109375°C,31.79380226135254%,57.00971221923828%
2023-03-08T07:50:00+04:00 Dubai,23.374847412109375°C,31.79380226135254%,57.01251220703125%
2023-03-08T07:55:00+04:00 Dubai,23.374847412109375°C,31.79380226135254%,57.121028900146484%
2023-03-08T08:00:00+04:00 Dubai,23.374847412109375°C,32.888633728027344%,57.12417221069336%
2023-03-08T08:05:00+04:00 Dubai,23.525197982788086°C,33.982791900634766%,57.18765640258789%
2023-03-08T08:10:00+04:00 Dubai,23.525197982788086°C,35.217254638671875%,57.57969665527344%
2023-03-08T08:15:00+04:00 Dubai,23.525197982788086°C,36.528831481933594%,57.57796096801758%
2023-03-08T08:20:00+04:00 Dubai,23.525197982788086°C,35.02826690673828%,57.904632568359375%
2023-03-08T08:25:00+04:00 Dubai,23.67486000061035°C,35.02826690673828%,58.03845977783203%
2023-03-08T08:30:00+04:00 Dubai,23.67486000061035°C,35.02826690673828%,58.649070739746094%
2023-03-08T08:35:00+04:00 Dubai,23.67486000061035°C,35.02826690673828%,59.07481002807617%
2023-03-08T08:40:00+04:00 Dubai,23.67486000061035°C,35.02826690673828%,60.0102424621582%
2023-03-08T08:45:00+04:00 Dubai,23.67486000061035°C,35.02826690673828%,60.55537796020508%
2023-03-08T08:50:00+04:00 Dubai,23.823959350585938°C,36.179161071777344%,61.18836975097656%
2023-03-08T08:55:00+04:00 Dubai,23.823959350585938°C,38.446510314941406%,61.63787841796875%
2023-03-08T09:00:00+04:00 Dubai,23.823959350585938°C,39.71562957763672%,61.69319534301758%
2023-03-08T09:05:00+04:00 Dubai,23.823959350585938°C,39.74104690551758%,62.137996673583984%
2023-03-08T09:10:00+04:00 Dubai,23.823959350585938°C,39.74104690551758%,62.54669189453125%
2023-03-08T09:15:00+04:00 Dubai,23.972896575927734°C,39.74104690551758%,63.323856353759766%
2023-03-08T09:20:00+04:00 Dubai,23.972896575927734°C,39.74104690551758%,63.596839904785156%
2023-03-08T09:25:00+04:00 Dubai,23.972896575927734°C,39.74104690551758%,64.42523956298828%
2023-03-08T09:30:00+04:00 Dubai,24.121675491333008°C,39.74104690551758%,65.14917755126953%
2023-03-08T09:35:00+04:00 Dubai,24.121675491333008°C,39.74104690551758%,65.80380249023438%
2023-03-08T09:40:00+04:00 Dubai,24.121675491333008°C,39.74104690551758%,66.27496337890625%
2023-03-08T09:45:00+04:00 Dubai,24.121675491333008°C,40.76781463623047%,67.34564971923828%
2023-03-08T09:50:00+04:00 Dubai,24.121675491333008°C,43.33234786987305%,68.50016021728516%
2023-03-08T09:55:00+04:00 Dubai,24.121675491333008°C,44.81675720214844%,69.39677429199219%
2023-03-08T10:00:00+04:00 Dubai,24.121675491333008°C,43.740142822265625%,70.381103515625%
2023-03-08T10:05:00+04:00 Dubai,24.121675491333008°C,43.740142822265625%,70.89790344238281%
2023-03-08T10:10:00+04:00 Dubai,24.121675491333008°C,44.92357635498047%,71.24061584472656%
2023-03-08T10:15:00+04:00 Dubai,24.121675491333008°C,46.180641174316406%,71.80950164794922%
2023-03-08T10:20:00+04:00 Dubai,24.27035140991211°C,48.591976165771484%,71.6489486694336%
2023-03-08T10:25:00+04:00 Dubai,24.27035140991211°C,49.96672058105469%,72.99395751953125%
2023-03-08T10:30:00+04:00 Dubai,24.27035140991211°C,48.55448532104492%,72.16889953613281%
2023-03-08T10:35:00+04:00 Dubai,24.27035140991211°C,48.55448532104492%,72.24391174316406%
2023-03-08T10:40:00+04:00 Dubai,24.27035140991211°C,48.55448532104492%,73.13468170166016%
2023-03-08T10:45:00+04:00 Dubai,24.27035140991211°C,48.55448532104492%,71.80791473388672%
2023-03-08T10:50:00+04:00 Dubai,24.27035140991211°C,48.55448532104492%,71.7796859741211%
2023-03-08T10:55:00+04:00 Dubai,24.27035140991211°C,48.55448532104492%,71.47765350341797%
2023-03-08T11:00:00+04:00 Dubai,24.4200382232666°C,48.55448532104492%,71.25077056884766%
2023-03-08T11:05:00+04:00 Dubai,24.4200382232666°C,48.55448532104492%,71.03986358642578%
2023-03-08T11:10:00+04:00 Dubai,24.4200382232666°C,48.55448532104492%,71.21812438964844%
2023-03-08T11:15:00+04:00 Dubai,24.4200382232666°C,48.55448532104492%,70.51016998291016%
2023-03-08T11:20:00+04:00 Dubai,24.4200382232666°C,48.55448532104492%,70.31090545654297%
2023-03-08T11:25:00+04:00 Dubai,24.4200382232666°C,48.55448532104492%,69.16233825683594%
2023-03-08T11:30:00+04:00 Dubai,24.4200382232666°C,48.55448532104492%,68.85708618164062%
2023-03-08T11:35:00+04:00 Dubai,24.4200382232666°C,48.55448532104492%,67.98035430908203%
2023-03-08T11:40:00+04:00 Dubai,24.4200382232666°C,48.55448532104492%,67.8431625366211%
2023-03-08T11:45:00+04:00 Dubai,24.4200382232666°C,48.55448532104492%,67.24187469482422%
2023-03-08T11:50:00+04:00 Dubai,24.271451950073242°C,48.55448532104492%,67.06256103515625%
2023-03-08T11:55:00+04:00 Dubai,24.271451950073242°C,48.55448532104492%,66.38040161132812%
2023-03-08T12:00:00+04:00 Dubai,24.271451950073242°C,48.55448532104492%,65.66146087646484%
2023-03-08T12:05:00+04:00 Dubai,24.271451950073242°C,48.55448532104492%,65.1239242553711%
2023-03-08T12:10:00+04:00 Dubai,24.271451950073242°C,48.55448532104492%,64.84480285644531%
2023-03-08T12:15:00+04:00 Dubai,24.271451950073242°C,48.55448532104492%,64.23789978027344%
2023-03-08T12:20:00+04:00 Dubai,24.271451950073242°C,48.55448532104492%,63.7655029296875%
2023-03-08T12:25:00+04:00 Dubai,24.122512817382812°C,47.52101135253906%,63.26740264892578%
2023-03-08T12:30:00+04:00 Dubai,24.122512817382812°C,46.487815856933594%,63.03854751586914%
2023-03-08T12:35:00+04:00 Dubai,24.122512817382812°C,46.487815856933594%,62.98683547973633%
2023-03-08T12:40:00+04:00 Dubai,24.122512817382812°C,46.487815856933594%,62.606407165527344%
2023-03-08T12:45:00+04:00 Dubai,24.122512817382812°C,46.487815856933594%,62.26384353637695%
2023-03-08T12:50:00+04:00 Dubai,24.122512817382812°C,46.487815856933594%,62.11827850341797%
2023-03-08T12:55:00+04:00 Dubai,24.122512817382812°C,46.487815856933594%,62.04941940307617%
2023-03-08T13:00:00+04:00 Dubai,24.27130126953125°C,46.487815856933594%,62.05097198486328%
2023-03-08T13:05:00+04:00 Dubai,24.27130126953125°C,46.487815856933594%,61.6765022277832%
2023-03-08T13:10:00+04:00 Dubai,24.27130126953125°C,46.487815856933594%,61.341217041015625%
2023-03-08T13:15:00+04:00 Dubai,24.27130126953125°C,46.487815856933594%,61.39665603637695%
2023-03-08T13:20:00+04:00 Dubai,24.27130126953125°C,46.487815856933594%,61.162384033203125%
2023-03-08T13:25:00+04:00 Dubai,24.27130126953125°C,46.487815856933594%,61.01710510253906%
2023-03-08T13:30:00+04:00 Dubai,24.27130126953125°C,46.487815856933594%,61.179115295410156%
2023-03-08T13:35:00+04:00 Dubai,24.27130126953125°C,46.487815856933594%,61.118011474609375%
2023-03-08T13:40:00+04:00 Dubai,24.27130126953125°C,46.487815856933594%,60.78550720214844%
2023-03-08T13:45:00+04:00 Dubai,24.27130126953125°C,46.487815856933594%,60.9622917175293%
2023-03-08T13:50:00+04:00 Dubai,24.27130126953125°C,46.487815856933594%,61.20088195800781%
2023-03-08T13:55:00+04:00 Dubai,24.27130126953125°C,46.487815856933594%,61.27802276611328%
2023-03-08T14:00:00+04:00 Dubai,24.27130126953125°C,46.487815856933594%,61.18583297729492%
2023-03-08T14:05:00+04:00 Dubai,24.421180725097656°C,46.487815856933594%,61.06093215942383%
2023-03-08T14:10:00+04:00 Dubai,24.421180725097656°C,46.487815856933594%,61.6754150390625%
2023-03-08T14:15:00+04:00 Dubai,24.421180725097656°C,46.487815856933594%,61.2463264465332%
2023-03-08T14:20:00+04:00 Dubai,24.421180725097656°C,46.487815856933594%,61.19802474975586%
2023-03-08T14:25:00+04:00 Dubai,24.421180725097656°C,46.487815856933594%,61.50450134277344%
2023-03-08T14:30:00+04:00 Dubai,24.421180725097656°C,46.487815856933594%,61.4381103515625%
2023-03-08T14:35:00+04:00 Dubai,24.421180725097656°C,46.487815856933594%,60.87741470336914%
2023-03-08T14:40:00+04:00 Dubai,24.421180725097656°C,45.335426330566406%,61.2071418762207%
2023-03-08T14:45:00+04:00 Dubai,24.421180725097656°C,44.10719680786133%,60.657508850097656%
2023-03-08T14:50:00+04:00 Dubai,24.421180725097656°C,44.10719680786133%,60.74314498901367%
2023-03-08T14:55:00+04:00 Dubai,24.421180725097656°C,43.104679107666016%,60.46915054321289%
2023-03-08T15:00:00+04:00 Dubai,24.421180725097656°C,43.51503372192383%,60.36037826538086%
2023-03-08T15:05:00+04:00 Dubai,24.421180725097656°C,43.51503372192383%,59.84065628051758%
2023-03-08T15:10:00+04:00 Dubai,24.421180725097656°C,43.51503372192383%,59.4441032409668%
2023-03-08T15:15:00+04:00 Dubai,24.421180725097656°C,43.51503372192383%,59.427978515625%
2023-03-08T15:20:00+04:00 Dubai,24.421180725097656°C,43.51503372192383%,58.97792053222656%
2023-03-08T15:25:00+04:00 Dubai,24.421180725097656°C,42.353355407714844%,59.01244354248047%
2023-03-08T15:30:00+04:00 Dubai,24.421180725097656°C,42.353355407714844%,58.97633743286133%
2023-03-08T15:35:00+04:00 Dubai,24.421180725097656°C,42.353355407714844%,58.98110580444336%
2023-03-08T15:40:00+04:00 Dubai,24.421180725097656°C,41.32160186767578%,58.99076843261719%
2023-03-08T15:45:00+04:00 Dubai,24.421180725097656°C,41.32160186767578%,58.98332214355469%
2023-03-08T15:50:00+04:00 Dubai,24.421180725097656°C,41.32160186767578%,59.266212463378906%
2023-03-08T15:55:00+04:00 Dubai,24.421180725097656°C,41.32160186767578%,59.00347900390625%
2023-03-08T16:00:00+04:00 Dubai,24.421180725097656°C,40.01506042480469%,58.98207473754883%
2023-03-08T16:05:00+04:00 Dubai,24.421180725097656°C,40.01506042480469%,59.126983642578125%
2023-03-08T16:10:00+04:00 Dubai,24.421180725097656°C,38.954139709472656%,58.980289459228516%
2023-03-08T16:15:00+04:00 Dubai,24.421180725097656°C,37.93327331542969%,59.69576644897461%
2023-03-08T16:20:00+04:00 Dubai,24.421180725097656°C,37.93327331542969%,59.466041564941406%
2023-03-08T16:25:00+04:00 Dubai,24.421180725097656°C,37.93327331542969%,60.34569549560547%
2023-03-08T16:30:00+04:00 Dubai,24.421180725097656°C,37.93327331542969%,60.629905700683594%
2023-03-08T16:35:00+04:00 Dubai,24.421180725097656°C,37.93327331542969%,61.29289245605469%
2023-03-08T16:40:00+04:00 Dubai,24.421180725097656°C,37.93327331542969%,61.64599609375%
2023-03-08T16:45:00+04:00 Dubai,24.421180725097656°C,37.93327331542969%,62.361366271972656%
2023-03-08T16:50:00+04:00 Dubai,24.421180725097656°C,37.93327331542969%,62.52985382080078%
2023-03-08T16:55:00+04:00 Dubai,24.421180725097656°C,37.93327331542969%,63.03622055053711%
2023-03-08T17:00:00+04:00 Dubai,24.421180725097656°C,37.93327331542969%,63.042213439941406%
2023-03-08T17:05:00+04:00 Dubai,24.421180725097656°C,39.223854064941406%,63.52724838256836%
2023-03-08T17:10:00+04:00 Dubai,24.421180725097656°C,40.28809356689453%,63.562164306640625%
2023-03-08T17:15:00+04:00 Dubai,24.421180725097656°C,40.28809356689453%,63.9141960144043%
2023-03-08T17:20:00+04:00 Dubai,24.421180725097656°C,41.341922760009766%,63.52372741699219%
2023-03-08T17:25:00+04:00 Dubai,24.421180725097656°C,41.341922760009766%,63.91360092163086%
2023-03-08T17:30:00+04:00 Dubai,24.421180725097656°C,41.341922760009766%,63.26109313964844%
2023-03-08T17:35:00+04:00 Dubai,24.421180725097656°C,41.341922760009766%,63.36219024658203%
