ts,DMC Building 1 Data Quality Tests Dup of AHU_04_B1 Return Air Temp,DMC Building 1 Data Quality Tests New-Point
2023-03-01T02:50:00+04:00 Dubai,22.759902954101562°C,33.9741096496582%
2023-03-01T02:55:00+04:00 Dubai,22.759902954101562°C,33.9741096496582%
2023-03-01T03:00:00+04:00 Dubai,22.759902954101562°C,33.9741096496582%
2023-03-01T03:05:00+04:00 Dubai,22.759902954101562°C,33.9741096496582%
2023-03-01T03:10:00+04:00 Dubai,22.759902954101562°C,33.9741096496582%
2023-03-01T03:15:00+04:00 Dubai,22.759902954101562°C,33.9741096496582%
2023-03-01T03:20:00+04:00 Dubai,22.759902954101562°C,33.9741096496582%
2023-03-01T03:25:00+04:00 Dubai,22.759902954101562°C,33.9741096496582%
2023-03-01T03:30:00+04:00 Dubai,22.759902954101562°C,33.9741096496582%
2023-03-01T03:35:00+04:00 Dubai,22.759902954101562°C,33.9741096496582%
2023-03-01T03:40:00+04:00 Dubai,22.759902954101562°C,33.9741096496582%
2023-03-01T03:45:00+04:00 Dubai,22.759902954101562°C,33.9741096496582%
2023-03-01T03:50:00+04:00 Dubai,22.759902954101562°C,33.9741096496582%
2023-03-01T03:55:00+04:00 Dubai,22.759902954101562°C,33.9741096496582%
2023-03-01T04:00:00+04:00 Dubai,22.759902954101562°C,33.9741096496582%
2023-03-01T04:05:00+04:00 Dubai,22.759902954101562°C,33.9741096496582%
2023-03-01T04:10:00+04:00 Dubai,22.759902954101562°C,33.9741096496582%
2023-03-01T04:15:00+04:00 Dubai,22.759902954101562°C,33.9741096496582%
2023-03-01T04:20:00+04:00 Dubai,22.759902954101562°C,33.9741096496582%
2023-03-01T04:25:00+04:00 Dubai,22.759902954101562°C,33.9741096496582%
2023-03-01T04:30:00+04:00 Dubai,22.611005783081055°C,33.9741096496582%
2023-03-01T04:35:00+04:00 Dubai,22.611005783081055°C,33.9741096496582%
2023-03-01T04:40:00+04:00 Dubai,22.611005783081055°C,33.9741096496582%
2023-03-01T04:45:00+04:00 Dubai,22.611005783081055°C,33.9741096496582%
2023-03-01T04:50:00+04:00 Dubai,22.611005783081055°C,33.9741096496582%
2023-03-01T04:55:00+04:00 Dubai,22.611005783081055°C,33.9741096496582%
2023-03-01T05:00:00+04:00 Dubai,22.611005783081055°C,33.9741096496582%
2023-03-01T05:05:00+04:00 Dubai,22.611005783081055°C,33.9741096496582%
2023-03-01T05:10:00+04:00 Dubai,22.611005783081055°C,33.9741096496582%
2023-03-01T05:15:00+04:00 Dubai,22.611005783081055°C,33.9741096496582%
2023-03-01T05:20:00+04:00 Dubai,22.611005783081055°C,33.9741096496582%
2023-03-01T05:25:00+04:00 Dubai,22.611005783081055°C,33.9741096496582%
2023-03-01T05:30:00+04:00 Dubai,22.611005783081055°C,33.9741096496582%
2023-03-01T05:35:00+04:00 Dubai,22.611005783081055°C,33.9741096496582%
2023-03-01T05:40:00+04:00 Dubai,22.611005783081055°C,33.9741096496582%
2023-03-01T05:45:00+04:00 Dubai,22.611005783081055°C,33.9741096496582%
2023-03-01T05:50:00+04:00 Dubai,22.611005783081055°C,33.9741096496582%
2023-03-01T05:55:00+04:00 Dubai,22.611005783081055°C,33.9741096496582%
2023-03-01T06:00:00+04:00 Dubai,22.611005783081055°C,33.9741096496582%
2023-03-01T06:05:00+04:00 Dubai,22.611005783081055°C,33.9741096496582%
2023-03-01T06:10:00+04:00 Dubai,22.611005783081055°C,33.9741096496582%
2023-03-01T06:15:00+04:00 Dubai,22.611005783081055°C,33.9741096496582%
2023-03-01T06:20:00+04:00 Dubai,22.611005783081055°C,33.9741096496582%
2023-03-01T06:25:00+04:00 Dubai,22.611005783081055°C,33.9741096496582%
2023-03-01T06:30:00+04:00 Dubai,22.611005783081055°C,33.9741096496582%
2023-03-01T06:35:00+04:00 Dubai,22.611005783081055°C,33.9741096496582%
2023-03-01T06:40:00+04:00 Dubai,22.611005783081055°C,33.9741096496582%
2023-03-01T06:45:00+04:00 Dubai,22.611005783081055°C,33.9741096496582%
2023-03-01T06:50:00+04:00 Dubai,22.611005783081055°C,33.9741096496582%
2023-03-01T06:55:00+04:00 Dubai,22.611005783081055°C,33.9741096496582%
2023-03-01T07:00:00+04:00 Dubai,22.611005783081055°C,33.9741096496582%
2023-03-01T07:05:00+04:00 Dubai,22.611005783081055°C,33.9741096496582%
2023-03-01T07:10:00+04:00 Dubai,22.611005783081055°C,33.9741096496582%
2023-03-01T07:15:00+04:00 Dubai,22.611005783081055°C,33.9741096496582%
2023-03-01T07:20:00+04:00 Dubai,22.611005783081055°C,33.9741096496582%
2023-03-01T07:25:00+04:00 Dubai,22.611005783081055°C,33.9741096496582%
2023-03-01T07:30:00+04:00 Dubai,22.611005783081055°C,33.9741096496582%
2023-03-01T07:35:00+04:00 Dubai,22.611005783081055°C,33.9741096496582%
2023-03-01T07:40:00+04:00 Dubai,22.611005783081055°C,33.9741096496582%
2023-03-01T07:45:00+04:00 Dubai,22.611005783081055°C,33.9741096496582%
2023-03-01T07:50:00+04:00 Dubai,22.611005783081055°C,33.9741096496582%
2023-03-01T07:55:00+04:00 Dubai,22.611005783081055°C,33.9741096496582%
2023-03-01T08:00:00+04:00 Dubai,22.611005783081055°C,33.9741096496582%
2023-03-01T08:05:00+04:00 Dubai,22.76038932800293°C,33.9741096496582%
2023-03-01T08:10:00+04:00 Dubai,22.76038932800293°C,33.9741096496582%
2023-03-01T08:15:00+04:00 Dubai,22.76038932800293°C,33.9741096496582%
2023-03-01T08:20:00+04:00 Dubai,22.76038932800293°C,33.9741096496582%
2023-03-01T08:25:00+04:00 Dubai,22.76038932800293°C,33.9741096496582%
2023-03-01T08:30:00+04:00 Dubai,22.76038932800293°C,33.9741096496582%
2023-03-01T08:35:00+04:00 Dubai,22.76038932800293°C,33.9741096496582%
2023-03-01T08:40:00+04:00 Dubai,22.76038932800293°C,33.9741096496582%
2023-03-01T08:45:00+04:00 Dubai,22.76038932800293°C,33.9741096496582%
2023-03-01T08:50:00+04:00 Dubai,22.9104061126709°C,33.9741096496582%
2023-03-01T08:55:00+04:00 Dubai,22.9104061126709°C,33.9741096496582%
2023-03-01T09:00:00+04:00 Dubai,22.9104061126709°C,35.18458557128906%
2023-03-01T09:05:00+04:00 Dubai,23.05949592590332°C,36.48293685913086%
2023-03-01T09:10:00+04:00 Dubai,23.05949592590332°C,37.507164001464844%
2023-03-01T09:15:00+04:00 Dubai,23.05949592590332°C,38.522804260253906%
2023-03-01T09:20:00+04:00 Dubai,23.05949592590332°C,40.599422454833984%
2023-03-01T09:25:00+04:00 Dubai,23.208507537841797°C,41.85606002807617%
2023-03-01T09:30:00+04:00 Dubai,23.208507537841797°C,39.62456512451172%
2023-03-01T09:35:00+04:00 Dubai,23.208507537841797°C,39.62456512451172%
2023-03-01T09:40:00+04:00 Dubai,23.208507537841797°C,39.62456512451172%
2023-03-01T09:45:00+04:00 Dubai,23.357954025268555°C,39.62456512451172%
2023-03-01T09:50:00+04:00 Dubai,23.357954025268555°C,39.62456512451172%
2023-03-01T09:55:00+04:00 Dubai,23.357954025268555°C,39.62456512451172%
2023-03-01T10:00:00+04:00 Dubai,23.357954025268555°C,39.62456512451172%
2023-03-01T10:05:00+04:00 Dubai,23.357954025268555°C,39.62456512451172%
2023-03-01T10:10:00+04:00 Dubai,23.506731033325195°C,39.62456512451172%
2023-03-01T10:15:00+04:00 Dubai,23.506731033325195°C,40.619686126708984%
2023-03-01T10:20:00+04:00 Dubai,23.506731033325195°C,42.959415435791016%
2023-03-01T10:25:00+04:00 Dubai,23.506731033325195°C,44.233699798583984%
2023-03-01T10:30:00+04:00 Dubai,23.65534210205078°C,44.05004119873047%
2023-03-01T10:35:00+04:00 Dubai,23.65534210205078°C,44.05004119873047%
2023-03-01T10:40:00+04:00 Dubai,23.65534210205078°C,44.05004119873047%
2023-03-01T10:45:00+04:00 Dubai,23.805234909057617°C,44.05004119873047%
2023-03-01T10:50:00+04:00 Dubai,23.805234909057617°C,44.05004119873047%
2023-03-01T10:55:00+04:00 Dubai,23.805234909057617°C,44.05004119873047%
2023-03-01T11:00:00+04:00 Dubai,23.805234909057617°C,45.08024597167969%
2023-03-01T11:05:00+04:00 Dubai,23.805234909057617°C,45.08024597167969%
2023-03-01T11:10:00+04:00 Dubai,23.805234909057617°C,45.08024597167969%
2023-03-01T11:15:00+04:00 Dubai,23.805234909057617°C,45.08024597167969%
2023-03-01T11:20:00+04:00 Dubai,23.953943252563477°C,45.08024597167969%
2023-03-01T11:25:00+04:00 Dubai,23.953943252563477°C,45.08024597167969%
2023-03-01T11:30:00+04:00 Dubai,23.953943252563477°C,45.08024597167969%
2023-03-01T11:35:00+04:00 Dubai,23.953943252563477°C,45.08024597167969%
2023-03-01T11:40:00+04:00 Dubai,23.953943252563477°C,45.08024597167969%
2023-03-01T11:45:00+04:00 Dubai,23.953943252563477°C,45.08024597167969%
2023-03-01T11:50:00+04:00 Dubai,23.953943252563477°C,45.08024597167969%
2023-03-01T11:55:00+04:00 Dubai,23.953943252563477°C,45.08024597167969%
2023-03-01T12:00:00+04:00 Dubai,23.953943252563477°C,45.08024597167969%
2023-03-01T12:05:00+04:00 Dubai,23.953943252563477°C,45.08024597167969%
2023-03-01T12:10:00+04:00 Dubai,23.953943252563477°C,45.08024597167969%
2023-03-01T12:15:00+04:00 Dubai,23.953943252563477°C,45.08024597167969%
2023-03-01T12:20:00+04:00 Dubai,23.953943252563477°C,45.08024597167969%
2023-03-01T12:25:00+04:00 Dubai,23.953943252563477°C,45.08024597167969%
2023-03-01T12:30:00+04:00 Dubai,23.953943252563477°C,45.08024597167969%
2023-03-01T12:35:00+04:00 Dubai,23.953943252563477°C,45.08024597167969%
2023-03-01T12:40:00+04:00 Dubai,23.953943252563477°C,45.08024597167969%
2023-03-01T12:45:00+04:00 Dubai,23.953943252563477°C,45.08024597167969%
2023-03-01T12:50:00+04:00 Dubai,23.953943252563477°C,45.08024597167969%
2023-03-01T12:55:00+04:00 Dubai,23.804229736328125°C,45.08024597167969%
2023-03-01T13:00:00+04:00 Dubai,23.804229736328125°C,45.08024597167969%
2023-03-01T13:05:00+04:00 Dubai,23.804229736328125°C,45.08024597167969%
2023-03-01T13:10:00+04:00 Dubai,23.804229736328125°C,45.08024597167969%
2023-03-01T13:15:00+04:00 Dubai,23.804229736328125°C,45.08024597167969%
2023-03-01T13:20:00+04:00 Dubai,23.804229736328125°C,45.08024597167969%
2023-03-01T13:25:00+04:00 Dubai,23.804229736328125°C,43.97369384765625%
2023-03-01T13:30:00+04:00 Dubai,23.804229736328125°C,43.97369384765625%
2023-03-01T13:35:00+04:00 Dubai,23.804229736328125°C,43.97369384765625%
2023-03-01T13:40:00+04:00 Dubai,23.804229736328125°C,42.89593505859375%
2023-03-01T13:45:00+04:00 Dubai,23.804229736328125°C,42.89593505859375%
2023-03-01T13:50:00+04:00 Dubai,23.804229736328125°C,41.72698211669922%
2023-03-01T13:55:00+04:00 Dubai,23.804229736328125°C,41.72698211669922%
2023-03-01T14:00:00+04:00 Dubai,23.804229736328125°C,40.357757568359375%
2023-03-01T14:05:00+04:00 Dubai,23.804229736328125°C,39.31600570678711%
2023-03-01T14:10:00+04:00 Dubai,23.804229736328125°C,38.322509765625%
2023-03-01T14:15:00+04:00 Dubai,23.804229736328125°C,38.322509765625%
2023-03-01T14:20:00+04:00 Dubai,23.804229736328125°C,38.322509765625%
2023-03-01T14:25:00+04:00 Dubai,23.804229736328125°C,38.322509765625%
2023-03-01T14:30:00+04:00 Dubai,23.65556526184082°C,38.322509765625%
2023-03-01T14:35:00+04:00 Dubai,23.65556526184082°C,38.322509765625%
2023-03-01T14:40:00+04:00 Dubai,23.65556526184082°C,38.322509765625%
2023-03-01T14:45:00+04:00 Dubai,23.65556526184082°C,38.322509765625%
2023-03-01T14:50:00+04:00 Dubai,23.65556526184082°C,38.322509765625%
2023-03-01T14:55:00+04:00 Dubai,23.65556526184082°C,38.322509765625%
2023-03-01T15:00:00+04:00 Dubai,23.65556526184082°C,38.322509765625%
2023-03-01T15:05:00+04:00 Dubai,23.65556526184082°C,38.322509765625%
2023-03-01T15:10:00+04:00 Dubai,23.65556526184082°C,38.322509765625%
2023-03-01T15:15:00+04:00 Dubai,23.65556526184082°C,38.322509765625%
2023-03-01T15:20:00+04:00 Dubai,23.65556526184082°C,38.322509765625%
2023-03-01T15:25:00+04:00 Dubai,23.65556526184082°C,38.322509765625%
2023-03-01T15:30:00+04:00 Dubai,23.65556526184082°C,38.322509765625%
2023-03-01T15:35:00+04:00 Dubai,23.65556526184082°C,38.322509765625%
2023-03-01T15:40:00+04:00 Dubai,23.65556526184082°C,38.322509765625%
2023-03-01T15:45:00+04:00 Dubai,23.50674819946289°C,38.322509765625%
2023-03-01T15:50:00+04:00 Dubai,23.50674819946289°C,38.322509765625%
2023-03-01T15:55:00+04:00 Dubai,23.50674819946289°C,38.322509765625%
2023-03-01T16:00:00+04:00 Dubai,23.50674819946289°C,38.322509765625%
2023-03-01T16:05:00+04:00 Dubai,23.50674819946289°C,38.322509765625%
2023-03-01T16:10:00+04:00 Dubai,23.50674819946289°C,38.322509765625%
2023-03-01T16:15:00+04:00 Dubai,23.50674819946289°C,38.322509765625%
2023-03-01T16:20:00+04:00 Dubai,23.50674819946289°C,38.322509765625%
2023-03-01T16:25:00+04:00 Dubai,23.50674819946289°C,38.322509765625%
2023-03-01T16:30:00+04:00 Dubai,23.50674819946289°C,38.322509765625%
2023-03-01T16:35:00+04:00 Dubai,23.50674819946289°C,38.322509765625%
2023-03-01T16:40:00+04:00 Dubai,23.50674819946289°C,38.322509765625%
2023-03-01T16:45:00+04:00 Dubai,23.50674819946289°C,38.322509765625%
2023-03-01T16:50:00+04:00 Dubai,23.50674819946289°C,38.322509765625%
2023-03-01T16:55:00+04:00 Dubai,23.50674819946289°C,38.322509765625%
2023-03-01T17:00:00+04:00 Dubai,23.50674819946289°C,38.322509765625%
2023-03-01T17:05:00+04:00 Dubai,23.50674819946289°C,38.322509765625%
2023-03-01T17:10:00+04:00 Dubai,23.50674819946289°C,38.322509765625%
2023-03-01T17:15:00+04:00 Dubai,23.50674819946289°C,38.322509765625%
2023-03-01T17:20:00+04:00 Dubai,23.50674819946289°C,38.322509765625%
2023-03-01T17:25:00+04:00 Dubai,23.50674819946289°C,38.322509765625%
2023-03-01T17:30:00+04:00 Dubai,23.50674819946289°C,38.322509765625%
2023-03-01T17:35:00+04:00 Dubai,23.50674819946289°C,38.322509765625%
2023-03-01T17:40:00+04:00 Dubai,23.50674819946289°C,38.322509765625%
2023-03-01T17:45:00+04:00 Dubai,23.50674819946289°C,38.322509765625%
2023-03-01T17:50:00+04:00 Dubai,23.50674819946289°C,38.322509765625%
2023-03-01T17:55:00+04:00 Dubai,23.50674819946289°C,38.322509765625%
2023-03-01T18:00:00+04:00 Dubai,23.50674819946289°C,38.322509765625%
2023-03-01T18:05:00+04:00 Dubai,23.50674819946289°C,38.322509765625%
2023-03-01T18:10:00+04:00 Dubai,23.50674819946289°C,38.322509765625%
2023-03-01T18:15:00+04:00 Dubai,23.357616424560547°C,38.322509765625%
2023-03-01T18:20:00+04:00 Dubai,23.357616424560547°C,38.322509765625%
2023-03-01T18:25:00+04:00 Dubai,23.357616424560547°C,38.322509765625%
2023-03-01T18:30:00+04:00 Dubai,23.357616424560547°C,38.322509765625%
2023-03-01T18:35:00+04:00 Dubai,23.357616424560547°C,38.322509765625%
2023-03-01T18:40:00+04:00 Dubai,23.357616424560547°C,38.322509765625%
2023-03-01T18:45:00+04:00 Dubai,23.357616424560547°C,38.322509765625%
2023-03-01T18:50:00+04:00 Dubai,23.357616424560547°C,38.322509765625%
2023-03-01T18:55:00+04:00 Dubai,23.357616424560547°C,38.322509765625%
2023-03-01T19:00:00+04:00 Dubai,23.357616424560547°C,38.322509765625%
2023-03-01T19:05:00+04:00 Dubai,23.208595275878906°C,38.322509765625%
2023-03-01T19:10:00+04:00 Dubai,23.208595275878906°C,38.322509765625%
2023-03-01T19:15:00+04:00 Dubai,23.208595275878906°C,38.322509765625%
2023-03-01T19:20:00+04:00 Dubai,23.208595275878906°C,38.322509765625%
2023-03-01T19:25:00+04:00 Dubai,23.208595275878906°C,38.322509765625%
2023-03-01T19:30:00+04:00 Dubai,23.208595275878906°C,38.322509765625%
2023-03-01T19:35:00+04:00 Dubai,23.208595275878906°C,0%
2023-03-01T19:40:00+04:00 Dubai,23.208595275878906°C,0%
2023-03-01T19:45:00+04:00 Dubai,23.208595275878906°C,0%
2023-03-01T19:50:00+04:00 Dubai,23.208595275878906°C,0%
2023-03-01T19:55:00+04:00 Dubai,23.208595275878906°C,0%
2023-03-01T20:00:00+04:00 Dubai,23.208595275878906°C,0%
2023-03-01T20:05:00+04:00 Dubai,23.208595275878906°C,6.679740905761719%
2023-03-01T20:10:00+04:00 Dubai,23.208595275878906°C,12.404302597045898%
2023-03-01T20:15:00+04:00 Dubai,23.208595275878906°C,28.649200439453125%
2023-03-01T20:20:00+04:00 Dubai,23.208595275878906°C,28.649200439453125%
2023-03-01T20:25:00+04:00 Dubai,23.208595275878906°C,34.27224349975586%
2023-03-01T20:30:00+04:00 Dubai,23.208595275878906°C,34.27224349975586%
2023-03-01T20:35:00+04:00 Dubai,23.208595275878906°C,36.79112243652344%
2023-03-01T20:40:00+04:00 Dubai,23.208595275878906°C,36.08173370361328%
2023-03-01T20:45:00+04:00 Dubai,23.208595275878906°C,35.072235107421875%
2023-03-01T20:50:00+04:00 Dubai,23.208595275878906°C,34.031349182128906%
2023-03-01T20:55:00+04:00 Dubai,23.208595275878906°C,34.031349182128906%
2023-03-01T21:00:00+04:00 Dubai,23.208595275878906°C,34.031349182128906%
2023-03-01T21:05:00+04:00 Dubai,23.208595275878906°C,34.031349182128906%
2023-03-01T21:10:00+04:00 Dubai,23.208595275878906°C,34.031349182128906%
2023-03-01T21:15:00+04:00 Dubai,23.208595275878906°C,34.031349182128906%
2023-03-01T21:20:00+04:00 Dubai,23.208595275878906°C,34.031349182128906%
2023-03-01T21:25:00+04:00 Dubai,23.208595275878906°C,34.031349182128906%
2023-03-01T21:30:00+04:00 Dubai,23.208595275878906°C,34.031349182128906%
2023-03-01T21:35:00+04:00 Dubai,23.208595275878906°C,34.031349182128906%
2023-03-01T21:40:00+04:00 Dubai,23.208595275878906°C,34.031349182128906%
2023-03-01T21:45:00+04:00 Dubai,23.208595275878906°C,34.031349182128906%
2023-03-01T21:50:00+04:00 Dubai,23.208595275878906°C,34.031349182128906%
2023-03-01T21:55:00+04:00 Dubai,23.208595275878906°C,34.031349182128906%
2023-03-01T22:00:00+04:00 Dubai,23.208595275878906°C,34.031349182128906%
2023-03-01T22:05:00+04:00 Dubai,23.208595275878906°C,34.031349182128906%
2023-03-01T22:10:00+04:00 Dubai,23.208595275878906°C,34.031349182128906%
2023-03-01T22:15:00+04:00 Dubai,23.208595275878906°C,34.031349182128906%
2023-03-01T22:20:00+04:00 Dubai,23.208595275878906°C,34.031349182128906%
2023-03-01T22:25:00+04:00 Dubai,23.208595275878906°C,34.031349182128906%
2023-03-01T22:30:00+04:00 Dubai,23.208595275878906°C,34.031349182128906%
2023-03-01T22:35:00+04:00 Dubai,23.208595275878906°C,34.031349182128906%
2023-03-01T22:40:00+04:00 Dubai,23.208595275878906°C,34.031349182128906%
2023-03-01T22:45:00+04:00 Dubai,23.208595275878906°C,34.031349182128906%
2023-03-01T22:50:00+04:00 Dubai,23.208595275878906°C,34.031349182128906%
2023-03-01T22:55:00+04:00 Dubai,23.208595275878906°C,34.031349182128906%
2023-03-01T23:00:00+04:00 Dubai,23.208595275878906°C,34.031349182128906%
2023-03-01T23:05:00+04:00 Dubai,23.208595275878906°C,34.031349182128906%
2023-03-01T23:10:00+04:00 Dubai,23.208595275878906°C,34.031349182128906%
2023-03-01T23:15:00+04:00 Dubai,23.208595275878906°C,34.031349182128906%
2023-03-01T23:20:00+04:00 Dubai,23.208595275878906°C,34.031349182128906%
2023-03-01T23:25:00+04:00 Dubai,23.208595275878906°C,34.031349182128906%
2023-03-01T23:30:00+04:00 Dubai,23.208595275878906°C,34.031349182128906%
2023-03-01T23:35:00+04:00 Dubai,23.208595275878906°C,34.031349182128906%
2023-03-01T23:40:00+04:00 Dubai,23.208595275878906°C,34.031349182128906%
2023-03-01T23:45:00+04:00 Dubai,23.208595275878906°C,34.031349182128906%
2023-03-01T23:50:00+04:00 Dubai,23.208595275878906°C,34.031349182128906%
2023-03-01T23:55:00+04:00 Dubai,23.208595275878906°C,34.031349182128906%
2023-03-02T00:00:00+04:00 Dubai,23.208595275878906°C,0%
2023-03-02T00:05:00+04:00 Dubai,23.208595275878906°C,0%
2023-03-02T00:10:00+04:00 Dubai,23.208595275878906°C,25.770044326782227%
2023-03-02T00:15:00+04:00 Dubai,23.208595275878906°C,25.770044326782227%
2023-03-02T00:20:00+04:00 Dubai,23.058855056762695°C,25.770044326782227%
2023-03-02T00:25:00+04:00 Dubai,23.058855056762695°C,26.786582946777344%
2023-03-02T00:30:00+04:00 Dubai,23.058855056762695°C,27.790319442749023%
2023-03-02T00:35:00+04:00 Dubai,23.058855056762695°C,27.790319442749023%
2023-03-02T00:40:00+04:00 Dubai,23.058855056762695°C,28.789220809936523%
2023-03-02T00:45:00+04:00 Dubai,23.058855056762695°C,28.789220809936523%
2023-03-02T00:50:00+04:00 Dubai,23.058855056762695°C,29.79081153869629%
2023-03-02T00:55:00+04:00 Dubai,23.058855056762695°C,29.79081153869629%
2023-03-02T01:00:00+04:00 Dubai,23.058855056762695°C,30.79497718811035%
2023-03-02T01:05:00+04:00 Dubai,23.058855056762695°C,31.863563537597656%
2023-03-02T01:10:00+04:00 Dubai,23.058855056762695°C,31.863563537597656%
2023-03-02T01:15:00+04:00 Dubai,23.058855056762695°C,32.94745635986328%
2023-03-02T01:20:00+04:00 Dubai,23.058855056762695°C,34.033729553222656%
2023-03-02T01:25:00+04:00 Dubai,23.058855056762695°C,34.033729553222656%
2023-03-02T01:30:00+04:00 Dubai,23.058855056762695°C,34.033729553222656%
2023-03-02T01:35:00+04:00 Dubai,23.058855056762695°C,34.033729553222656%
2023-03-02T01:40:00+04:00 Dubai,23.058855056762695°C,34.033729553222656%
2023-03-02T01:45:00+04:00 Dubai,23.058855056762695°C,34.033729553222656%
2023-03-02T01:50:00+04:00 Dubai,23.058855056762695°C,35.06043243408203%
2023-03-02T01:55:00+04:00 Dubai,23.058855056762695°C,35.06043243408203%
2023-03-02T02:00:00+04:00 Dubai,23.058855056762695°C,35.06043243408203%
2023-03-02T02:05:00+04:00 Dubai,23.058855056762695°C,35.06043243408203%
2023-03-02T02:10:00+04:00 Dubai,23.058855056762695°C,36.098411560058594%
2023-03-02T02:15:00+04:00 Dubai,23.058855056762695°C,37.11377716064453%
2023-03-02T02:20:00+04:00 Dubai,23.058855056762695°C,37.11377716064453%
2023-03-02T02:25:00+04:00 Dubai,23.058855056762695°C,38.15364074707031%
2023-03-02T02:30:00+04:00 Dubai,23.058855056762695°C,38.15364074707031%
2023-03-02T02:35:00+04:00 Dubai,23.058855056762695°C,38.15364074707031%
2023-03-02T02:40:00+04:00 Dubai,23.058855056762695°C,38.15364074707031%
2023-03-02T02:45:00+04:00 Dubai,23.058855056762695°C,38.15364074707031%
2023-03-02T02:50:00+04:00 Dubai,23.058855056762695°C,38.15364074707031%
2023-03-02T02:55:00+04:00 Dubai,23.058855056762695°C,38.15364074707031%
2023-03-02T03:00:00+04:00 Dubai,22.910200119018555°C,38.15364074707031%
2023-03-02T03:05:00+04:00 Dubai,22.910200119018555°C,38.15364074707031%
2023-03-02T03:10:00+04:00 Dubai,22.910200119018555°C,38.15364074707031%
2023-03-02T03:15:00+04:00 Dubai,22.910200119018555°C,38.15364074707031%
2023-03-02T03:20:00+04:00 Dubai,22.910200119018555°C,38.15364074707031%
2023-03-02T03:25:00+04:00 Dubai,22.910200119018555°C,38.15364074707031%
2023-03-02T03:30:00+04:00 Dubai,22.910200119018555°C,38.15364074707031%
2023-03-02T03:35:00+04:00 Dubai,22.910200119018555°C,38.15364074707031%
2023-03-02T03:40:00+04:00 Dubai,22.910200119018555°C,38.15364074707031%
2023-03-02T03:45:00+04:00 Dubai,22.910200119018555°C,38.15364074707031%
2023-03-02T03:50:00+04:00 Dubai,22.910200119018555°C,38.15364074707031%
2023-03-02T03:55:00+04:00 Dubai,22.910200119018555°C,38.15364074707031%
2023-03-02T04:00:00+04:00 Dubai,22.910200119018555°C,38.15364074707031%
